DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
8/26/2019 6:29 PM,Sell Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,1,$0.30,$0.10,($0.010),$0.200,$0.290,https://www.predictit.org/markets/detail/5760
8/26/2019 6:29 PM,Sell Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Yes,4,$0.30,$0.40,($0.040),$0.800,$1.160,https://www.predictit.org/markets/detail/5760
8/26/2019 5:30 PM,Sell Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Yes,5,$0.22,$0.10,($0.010),$1.000,$1.090,https://www.predictit.org/markets/detail/5760
8/26/2019 4:46 PM,Sell Yes,How many candidates will participate in Sept. 12-13 Democratic debate?,11,1,$0.16,($0.39),$0.000,$0.550,$0.160,https://www.predictit.org/markets/detail/5769
8/26/2019 1:35 PM,Buy Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Yes,1,$0.20,$0.00,$0.000,($0.200),($0.200),https://www.predictit.org/markets/detail/5760
8/26/2019 1:30 PM,Buy Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Yes,9,$0.20,$0.00,$0.000,($1.800),($1.800),https://www.predictit.org/markets/detail/5760
8/26/2019 1:15 PM,Sell No,Will Tulsi Gabbard participate in Sept. 12-13 Democratic debate?,Gabbard-participate-in-Sept-debate,5,$0.95,$1.40,($0.140),$3.350,$4.610,https://www.predictit.org/markets/detail/5757
8/26/2019 1:11 PM,Buy Yes,What will Sanders' RCP average support be at end of day August 31?,180-189,5,$0.24,$0.00,$0.000,($1.200),($1.200),https://www.predictit.org/markets/detail/5746
8/26/2019 12:30 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,5-6,5,$0.64,($0.55),$0.000,$3.750,$3.200,https://www.predictit.org/markets/detail/5694
8/24/2019 12:14 PM,Sell Yes,What will Biden's RCP average support be at end of day August 31?,300-309,2,$0.12,($0.28),$0.000,$0.520,$0.240,https://www.predictit.org/markets/detail/5745
8/23/2019 4:11 PM,Sell Yes,What will Biden's RCP average support be at end of day August 31?,300-309,3,$0.12,($0.42),$0.000,$0.780,$0.360,https://www.predictit.org/markets/detail/5745
8/23/2019 3:20 PM,Sell Yes,What will Biden's RCP average support be at end of day August 31?,310-319,5,$0.04,($0.65),$0.000,$0.850,$0.200,https://www.predictit.org/markets/detail/5745
8/23/2019 2:50 PM,Sell No,How many Democrats will drop out by Aug. 31?,11-12,10,$0.98,$0.30,($0.030),$1.596,$1.866,https://www.predictit.org/markets/detail/5694
8/23/2019 2:50 PM,Sell No,How many Democrats will drop out by Aug. 31?,11-12,5,$0.98,$0.15,($0.015),$4.750,$4.885,https://www.predictit.org/markets/detail/5694
8/23/2019 12:44 PM,Sell No,How many Democrats will drop out by Aug. 31?,4-,1,$0.99,$0.24,($0.024),($0.225),($0.009),https://www.predictit.org/markets/detail/5694
8/23/2019 12:44 PM,Sell No,How many Democrats will drop out by Aug. 31?,4-,15,$0.99,$6.45,($0.645),($5.550),$0.255,https://www.predictit.org/markets/detail/5694
8/23/2019 9:29 AM,Sell No,How many Democrats will drop out by Aug. 31?,7-8,2,$0.75,($0.36),$0.000,($0.126),($0.486),https://www.predictit.org/markets/detail/5694
8/23/2019 9:28 AM,Buy Yes,How many Democrats will drop out by Aug. 31?,5-6,5,$0.75,$0.00,$0.000,($3.750),($3.750),https://www.predictit.org/markets/detail/5694
8/22/2019 5:19 PM,Buy No,How many candidates will participate in Sept. 12-13 Democratic debate?,12,5,$0.78,$0.00,$0.000,($3.900),($3.900),https://www.predictit.org/markets/detail/5769
8/22/2019 3:39 PM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,4,$0.31,$0.12,($0.012),$1.120,$1.228,https://www.predictit.org/markets/detail/5760
8/22/2019 3:38 PM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,1,$0.31,$0.03,($0.003),$0.280,$0.307,https://www.predictit.org/markets/detail/5760
8/22/2019 1:08 PM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,4,$0.28,$0.00,$0.000,($1.120),($1.120),https://www.predictit.org/markets/detail/5760
8/22/2019 12:40 PM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,1,$0.28,$0.00,$0.000,($0.280),($0.280),https://www.predictit.org/markets/detail/5760
8/22/2019 9:26 AM,Sell No,Will Trump have another primary challenger on 12/31?,Another-GOP-pres-candidate-on-12-31,10,$0.07,($1.30),$0.000,$2.000,$0.700,https://www.predictit.org/markets/detail/5791
8/21/2019 11:36 AM,Buy No,Will Trump have another primary challenger on 12/31?,No,10,$0.20,$0.00,$0.000,($2.000),($2.000),https://www.predictit.org/markets/detail/5791
8/21/2019 11:23 AM,Buy No,Will Tulsi Gabbard participate in Sept. 12-13 Democratic debate?,No,5,$0.67,$0.00,$0.000,($3.350),($3.350),https://www.predictit.org/markets/detail/5757
8/19/2019 11:04 AM,Buy Yes,What will Biden's RCP average support be at end of day August 31?,300-309,5,$0.26,$0.00,$0.000,($1.300),($1.300),https://www.predictit.org/markets/detail/5745
8/17/2019 12:28 AM,Buy Yes,What will Biden's RCP average support be at end of day August 31?,310-319,5,$0.17,$0.00,$0.000,($0.850),($0.850),https://www.predictit.org/markets/detail/5745
8/16/2019 1:32 AM,Sell Yes,Will Trump pardon Rod Blagojevich or commute his sentence by year-end 2019?,Blago-clemency-in-2019,5,$0.32,$0.50,($0.050),$1.100,$1.550,https://www.predictit.org/markets/detail/5775
8/15/2019 5:24 PM,Buy Yes,Will Trump pardon Rod Blagojevich or commute his sentence by year-end 2019?,Yes,5,$0.22,$0.00,$0.000,($1.100),($1.100),https://www.predictit.org/markets/detail/5775
8/15/2019 11:22 AM,Buy No,How many Democrats will drop out by Aug. 31?,7-8,2,$0.93,$0.00,$0.000,$0.126,$0.126,https://www.predictit.org/markets/detail/5694
8/15/2019 11:20 AM,Buy No,How many Democrats will drop out by Aug. 31?,7-8,2,$0.93,$0.00,$0.000,$0.126,$0.126,https://www.predictit.org/markets/detail/5694
8/15/2019 11:19 AM,Buy No,How many Democrats will drop out by Aug. 31?,7-8,3,$0.93,$0.00,$0.000,$0.189,$0.189,https://www.predictit.org/markets/detail/5694
8/15/2019 11:18 AM,Buy No,How many Democrats will drop out by Aug. 31?,7-8,1,$0.93,$0.00,$0.000,$0.063,$0.063,https://www.predictit.org/markets/detail/5694
8/14/2019 5:12 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,7-8,1,$0.09,($0.13),$0.000,$0.220,$0.090,https://www.predictit.org/markets/detail/5694
8/14/2019 5:12 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,7-8,3,$0.09,($0.39),$0.000,$0.660,$0.270,https://www.predictit.org/markets/detail/5694
8/14/2019 5:01 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,7-8,10,$0.09,($1.33),$0.000,$2.230,$0.900,https://www.predictit.org/markets/detail/5694
8/14/2019 12:35 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,5-6,3,$0.45,$0.51,($0.051),$0.840,$1.299,https://www.predictit.org/markets/detail/5694
8/14/2019 12:35 PM,Sell Yes,How many Democrats will drop out by Aug. 31?,5-6,15,$0.45,$1.85,($0.185),$4.900,$6.565,https://www.predictit.org/markets/detail/5694
8/09/2019 1:51 PM,Buy Yes,How many candidates will participate in Sept. 12-13 Democratic debate?,11,1,$0.55,$0.00,$0.000,($0.550),($0.550),https://www.predictit.org/markets/detail/5769
8/09/2019 1:51 PM,Buy Yes,How many candidates will participate in Sept. 12-13 Democratic debate?,10,1,$0.23,$0.00,$0.000,($0.230),($0.230),https://www.predictit.org/markets/detail/5769
8/09/2019 8:42 AM,Buy No,Who will win the 2020 Democratic presidential nomination?,Gabbard,5,$0.96,$0.00,$0.000,$0.149,$0.149,https://www.predictit.org/markets/detail/3633
8/09/2019 8:42 AM,Buy Yes,Who will win the 2020 Democratic presidential nomination?,Steyer,20,$0.03,$0.00,$0.000,($0.600),($0.600),https://www.predictit.org/markets/detail/3633
8/08/2019 12:03 PM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,7,$0.51,$1.33,($0.133),$2.240,$3.437,https://www.predictit.org/markets/detail/5760
8/08/2019 11:41 AM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,7,$0.32,$0.00,$0.000,($2.240),($2.240),https://www.predictit.org/markets/detail/5760
8/08/2019 11:36 AM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,5,$0.53,$0.35,($0.035),$2.300,$2.615,https://www.predictit.org/markets/detail/5760
8/08/2019 11:32 AM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,5,$0.46,$0.00,$0.000,($2.300),($2.300),https://www.predictit.org/markets/detail/5760
8/08/2019 11:23 AM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,4,$0.61,$0.40,($0.040),$2.040,$2.400,https://www.predictit.org/markets/detail/5760
8/08/2019 11:23 AM,Sell No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,1,$0.61,$0.10,($0.010),$0.510,$0.600,https://www.predictit.org/markets/detail/5760
8/08/2019 11:15 AM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,4,$0.51,$0.00,$0.000,($2.040),($2.040),https://www.predictit.org/markets/detail/5760
8/08/2019 11:12 AM,Buy No,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,No,1,$0.51,$0.00,$0.000,($0.510),($0.510),https://www.predictit.org/markets/detail/5760
8/08/2019 11:06 AM,Sell Yes,Will Julián Castro participate in Sept. 12-13 Democratic debate?,Will-Castro-participate-in-Sept-debate,3,$0.90,($0.03),$0.000,$2.730,$2.700,https://www.predictit.org/markets/detail/5759
8/08/2019 11:05 AM,Buy Yes,Will Julián Castro participate in Sept. 12-13 Democratic debate?,Yes,3,$0.91,$0.00,$0.000,($2.730),($2.730),https://www.predictit.org/markets/detail/5759
8/08/2019 9:57 AM,Sell Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Will-Steyer-participate-in-Sept-debate,3,$0.31,$0.18,($0.018),$0.750,$0.912,https://www.predictit.org/markets/detail/5760
8/07/2019 2:15 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Warren,5,$0.26,$0.00,$0.000,($1.300),($1.300),https://www.predictit.org/markets/detail/5241
8/06/2019 6:26 PM,Sell No,Will Joe Biden's RCP polling increase after 2nd debate?,Biden-RCP-higher-after-debate,1,$0.56,$0.14,($0.014),$0.420,$0.546,https://www.predictit.org/markets/detail/5708
8/06/2019 6:26 PM,Sell No,Will Joe Biden's RCP polling increase after 2nd debate?,No,1,$0.56,$0.14,($0.014),$0.420,$0.546,https://www.predictit.org/markets/detail/5708
8/06/2019 4:07 PM,Buy No,Will Joe Biden's RCP polling increase after 2nd debate?,No,1,$0.42,$0.00,$0.000,($0.420),($0.420),https://www.predictit.org/markets/detail/5708
8/06/2019 4:06 PM,Buy No,Will Joe Biden's RCP polling increase after 2nd debate?,No,1,$0.42,$0.00,$0.000,($0.420),($0.420),https://www.predictit.org/markets/detail/5708
8/06/2019 3:33 PM,Buy Yes,Will Tom Steyer participate in Sept. 12-13 Democratic debate?,Yes,3,$0.25,$0.00,$0.000,($0.750),($0.750),https://www.predictit.org/markets/detail/5760
8/06/2019 3:27 PM,Buy No,Who will win the 2020 Democratic presidential nomination?,Biden,5,$0.71,$0.00,$0.000,$1.305,$1.305,https://www.predictit.org/markets/detail/3633
8/06/2019 10:16 AM,Sell No,Who will win the 2020 South Carolina Democratic primary?,Buttigieg,5,$0.94,$0.10,($0.010),($0.360),($0.270),https://www.predictit.org/markets/detail/5409
8/06/2019 9:33 AM,Sell Yes,Will the U.S. label China a currency manipulator in 2019?,China-labeled-currency-manipulator-2019,2,$0.75,$0.88,($0.088),$0.620,$1.412,https://www.predictit.org/markets/detail/5752
8/05/2019 2:28 PM,Buy Yes,Will the U.S. label China a currency manipulator in 2019?,Yes,2,$0.31,$0.00,$0.000,($0.620),($0.620),https://www.predictit.org/markets/detail/5752
8/05/2019 12:54 PM,Sell Yes,Will Warren's RCP polling increase after 2nd debate?,Warren-RCP-polling-higher-after-debate,2,$0.52,$0.04,($0.004),$1.000,$1.036,https://www.predictit.org/markets/detail/5703
8/05/2019 10:53 AM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Biden-RCP-higher-after-debate,1,$0.41,$0.03,($0.003),$0.380,$0.407,https://www.predictit.org/markets/detail/5708
8/04/2019 10:03 PM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.41,$0.03,($0.003),$0.380,$0.407,https://www.predictit.org/markets/detail/5708
8/04/2019 4:04 PM,Buy Yes,Will Warren's RCP polling increase after 2nd debate?,Yes,2,$0.50,$0.00,$0.000,($1.000),($1.000),https://www.predictit.org/markets/detail/5703
8/03/2019 12:07 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,1,$0.22,$0.00,$0.000,($0.220),($0.220),https://www.predictit.org/markets/detail/5694
8/03/2019 12:39 AM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,4,$0.22,$0.00,$0.000,($0.880),($0.880),https://www.predictit.org/markets/detail/5694
8/02/2019 6:33 PM,Buy Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,2,$0.38,$0.00,$0.000,($0.760),($0.760),https://www.predictit.org/markets/detail/5708
8/02/2019 4:50 PM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Biden-RCP-higher-after-debate,1,$0.47,$0.10,($0.010),$0.370,$0.460,https://www.predictit.org/markets/detail/5708
8/02/2019 4:30 PM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.46,$0.12,($0.012),$0.340,$0.448,https://www.predictit.org/markets/detail/5708
8/02/2019 3:24 PM,Buy Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.37,$0.00,$0.000,($0.370),($0.370),https://www.predictit.org/markets/detail/5708
8/02/2019 3:18 PM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.46,$0.10,($0.010),$0.360,$0.450,https://www.predictit.org/markets/detail/5708
8/02/2019 3:00 PM,Sell No,Will the Senate confirm John Ratcliffe as DNI in 2019?,Senate-confirm-Ratcliffe-as-DNI-in-2019,3,$0.98,$0.09,($0.009),$2.850,$2.931,https://www.predictit.org/markets/detail/5730
8/02/2019 2:07 PM,Buy No,Will the Senate confirm John Ratcliffe as DNI in 2019?,No,3,$0.95,$0.00,$0.000,($2.850),($2.850),https://www.predictit.org/markets/detail/5730
8/02/2019 1:57 PM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.45,$0.09,($0.009),$0.360,$0.441,https://www.predictit.org/markets/detail/5708
8/02/2019 12:26 PM,Sell No,How many Democrats will drop out by Aug. 31?,9-10,7,$0.93,$0.45,($0.045),($0.846),($0.441),https://www.predictit.org/markets/detail/5694
8/02/2019 11:38 AM,Buy Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.34,$0.00,$0.000,($0.340),($0.340),https://www.predictit.org/markets/detail/5708
8/02/2019 8:55 AM,Sell Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,1,$0.46,$0.10,($0.010),$0.360,$0.450,https://www.predictit.org/markets/detail/5708
8/02/2019 8:17 AM,Closed,What will Democrats' 538 Congressional polling edge be for Aug. 1?,61-64,2,$1.00,$1.14,($0.114),$0.860,$1.886,https://www.predictit.org/markets/detail/5723
8/02/2019 8:17 AM,Closed,What will Democrats' 538 Congressional polling edge be for Aug. 1?,69-72,1,$1.00,$0.04,($0.004),$0.960,$0.996,https://www.predictit.org/markets/detail/5723
8/02/2019 8:17 AM,Closed,What will Democrats' 538 Congressional polling edge be for Aug. 1?,57-60,2,$0.00,($0.60),$0.000,$0.600,$0.000,https://www.predictit.org/markets/detail/5723
8/02/2019 8:17 AM,Closed,What will Democrats' 538 Congressional polling edge be for Aug. 1?,53-56,1,$1.00,$0.28,($0.028),($0.252),$0.000,https://www.predictit.org/markets/detail/5723
8/01/2019 4:26 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,4,$0.23,$0.00,$0.000,($0.920),($0.920),https://www.predictit.org/markets/detail/5694
8/01/2019 4:26 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,5-6,3,$0.28,$0.00,$0.000,($0.840),($0.840),https://www.predictit.org/markets/detail/5694
8/01/2019 4:25 PM,Buy No,How many Democrats will drop out by Aug. 31?,4-,1,$0.75,$0.00,$0.000,($0.165),($0.165),https://www.predictit.org/markets/detail/5694
8/01/2019 4:06 PM,Buy Yes,Will Joe Biden's RCP polling increase after 2nd debate?,Yes,3,$0.36,$0.00,$0.000,($1.080),($1.080),https://www.predictit.org/markets/detail/5708
7/31/2019 12:16 AM,Buy Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,61-64,1,$0.41,$0.00,$0.000,($0.410),($0.410),https://www.predictit.org/markets/detail/5723
7/31/2019 12:16 AM,Buy Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,57-60,1,$0.35,$0.00,$0.000,($0.350),($0.350),https://www.predictit.org/markets/detail/5723
7/30/2019 5:33 PM,Sell No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,52-,1,$0.90,($0.05),$0.000,($0.045),($0.095),https://www.predictit.org/markets/detail/5723
7/30/2019 1:54 PM,Buy No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,52-,1,$0.95,$0.00,$0.000,$0.045,$0.045,https://www.predictit.org/markets/detail/5723
7/30/2019 1:53 PM,Buy No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,53-56,1,$0.72,$0.00,$0.000,$0.252,$0.252,https://www.predictit.org/markets/detail/5723
7/30/2019 1:09 PM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Harris,5,$0.13,$0.00,$0.000,($0.650),($0.650),https://www.predictit.org/markets/detail/5241
7/30/2019 1:07 PM,Sell No,What will Sanders' RCP average support be at end of day July 31?,139-,1,$0.99,$0.19,($0.019),$0.800,$0.971,https://www.predictit.org/markets/detail/5644
7/30/2019 8:57 AM,Sell Yes,What will Sanders' RCP average support be at end of day July 31?,150-159,1,$0.30,($0.10),$0.000,$0.400,$0.300,https://www.predictit.org/markets/detail/5644
7/30/2019 8:57 AM,Sell Yes,What will Sanders' RCP average support be at end of day July 31?,140-149,1,$0.01,($0.35),$0.000,$0.360,$0.010,https://www.predictit.org/markets/detail/5644
7/29/2019 4:12 PM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Buttigieg,5,$0.85,$0.00,$0.000,$0.675,$0.675,https://www.predictit.org/markets/detail/5241
7/29/2019 1:25 PM,Sell Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,65-68,1,$0.37,$0.00,$0.000,$0.370,$0.370,https://www.predictit.org/markets/detail/5723
7/29/2019 1:24 PM,Buy Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,57-60,1,$0.25,$0.00,$0.000,($0.250),($0.250),https://www.predictit.org/markets/detail/5723
7/29/2019 1:24 PM,Sell No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,57-60,1,$0.75,($0.17),$0.000,($0.072),($0.242),https://www.predictit.org/markets/detail/5723
7/29/2019 1:12 PM,Sell No,What will Harris' RCP average support be at end of day July 31?,130-139,1,$0.97,$0.27,($0.027),$0.700,$0.943,https://www.predictit.org/markets/detail/5647
7/29/2019 1:12 PM,Sell Yes,What will Harris' RCP average support be at end of day July 31?,120-129,1,$0.03,($0.34),$0.000,$0.370,$0.030,https://www.predictit.org/markets/detail/5647
7/29/2019 1:12 PM,Sell Yes,What will Harris' RCP average support be at end of day July 31?,110-119,1,$0.38,$0.20,($0.020),$0.180,$0.360,https://www.predictit.org/markets/detail/5647
7/29/2019 10:59 AM,Buy No,Who will win the 2020 New Hampshire Democratic primary?,Yang,1,$0.93,$0.00,$0.000,$0.063,$0.063,https://www.predictit.org/markets/detail/5344
7/29/2019 10:58 AM,Buy No,Who will win the 2020 New Hampshire Democratic primary?,Yang,4,$0.93,$0.00,$0.000,$0.252,$0.252,https://www.predictit.org/markets/detail/5344
7/29/2019 10:57 AM,Buy No,Who will win the 2020 South Carolina Democratic primary?,Yang,2,$0.94,$0.00,$0.000,$0.098,$0.098,https://www.predictit.org/markets/detail/5409
7/29/2019 10:56 AM,Buy No,Who will win the 2020 South Carolina Democratic primary?,Yang,3,$0.94,$0.00,$0.000,$0.162,$0.162,https://www.predictit.org/markets/detail/5409
7/29/2019 10:53 AM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Yang,5,$0.93,$0.00,$0.000,$0.160,$0.160,https://www.predictit.org/markets/detail/5241
7/29/2019 10:52 AM,Buy No,Who will win the 2020 Iowa Democratic caucuses?,Yang,5,$0.93,$0.00,$0.000,$0.315,$0.315,https://www.predictit.org/markets/detail/5241
7/29/2019 10:51 AM,Buy Yes,Who will win the 2020 Iowa Democratic caucuses?,Booker,5,$0.03,$0.00,$0.000,($0.150),($0.150),https://www.predictit.org/markets/detail/5241
7/27/2019 9:28 AM,Buy Yes,Who will win the 2020 South Carolina Democratic primary?,Harris,5,$0.26,$0.00,$0.000,($1.300),($1.300),https://www.predictit.org/markets/detail/5409
7/27/2019 9:25 AM,Buy No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,69-72,1,$0.96,$0.00,$0.000,$0.032,$0.032,https://www.predictit.org/markets/detail/5723
7/27/2019 9:25 AM,Buy No,What will Democrats' 538 Congressional polling edge be for Aug. 1?,57-60,1,$0.92,$0.00,$0.000,($0.920),($0.920),https://www.predictit.org/markets/detail/5723
7/27/2019 9:23 AM,Sell No,Who will win the 2020 Democratic presidential nomination?,Yang,1,$0.91,$0.01,($0.001),$0.900,$0.909,https://www.predictit.org/markets/detail/3633
7/27/2019 9:23 AM,Sell No,Who will win the 2020 Democratic presidential nomination?,Sanders,1,$0.87,$0.11,($0.011),($0.216),($0.117),https://www.predictit.org/markets/detail/3633
7/27/2019 9:22 AM,Sell No,Who will win the 2020 Democratic presidential nomination?,Sanders,2,$0.87,$0.22,($0.022),$1.346,$1.544,https://www.predictit.org/markets/detail/3633
7/27/2019 9:22 AM,Sell No,Who will win the 2020 Democratic presidential nomination?,Yang,2,$0.91,$0.02,($0.002),$0.022,$0.040,https://www.predictit.org/markets/detail/3633
7/27/2019 9:18 AM,Buy Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,65-68,1,$0.37,$0.00,$0.000,($0.370),($0.370),https://www.predictit.org/markets/detail/5723
7/27/2019 9:18 AM,Buy Yes,What will Democrats' 538 Congressional polling edge be for Aug. 1?,61-64,1,$0.45,$0.00,$0.000,($0.450),($0.450),https://www.predictit.org/markets/detail/5723
7/27/2019 9:14 AM,Buy No,Who will win the 2020 South Carolina Democratic primary?,Buttigieg,5,$0.92,$0.00,$0.000,$0.225,$0.225,https://www.predictit.org/markets/detail/5409
7/26/2019 2:23 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,2,$0.24,$0.00,$0.000,($0.480),($0.480),https://www.predictit.org/markets/detail/5694
7/26/2019 2:22 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,5-6,9,$0.35,$0.00,$0.000,($3.150),($3.150),https://www.predictit.org/markets/detail/5694
7/26/2019 2:22 PM,Buy No,How many Democrats will drop out by Aug. 31?,11-12,10,$0.95,$0.00,$0.000,$0.335,$0.335,https://www.predictit.org/markets/detail/5694
7/26/2019 2:22 PM,Buy No,How many Democrats will drop out by Aug. 31?,9-10,10,$0.88,$0.00,$0.000,$0.610,$0.610,https://www.predictit.org/markets/detail/5694
7/26/2019 2:08 PM,Buy Yes,Who will win the 2020 South Carolina Democratic primary?,Booker,5,$0.09,$0.00,$0.000,($0.450),($0.450),https://www.predictit.org/markets/detail/5409
7/24/2019 4:42 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,5-6,1,$0.35,$0.00,$0.000,($0.350),($0.350),https://www.predictit.org/markets/detail/5694
7/24/2019 4:41 PM,Buy No,How many Democrats will drop out by Aug. 31?,4-,2,$0.82,$0.00,$0.000,($1.640),($1.640),https://www.predictit.org/markets/detail/5694
7/24/2019 4:41 PM,Buy No,How many Democrats will drop out by Aug. 31?,11-12,1,$0.95,$0.00,$0.000,$0.045,$0.045,https://www.predictit.org/markets/detail/5694
7/24/2019 4:40 PM,Buy No,How many Democrats will drop out by Aug. 31?,11-12,4,$0.95,$0.00,$0.000,$0.180,$0.180,https://www.predictit.org/markets/detail/5694
7/24/2019 4:39 PM,Buy No,How many Democrats will drop out by Aug. 31?,9-10,4,$0.86,$0.00,$0.000,$0.504,$0.504,https://www.predictit.org/markets/detail/5694
7/24/2019 4:38 PM,Buy No,How many Democrats will drop out by Aug. 31?,9-10,1,$0.86,$0.00,$0.000,$0.126,$0.126,https://www.predictit.org/markets/detail/5694
7/24/2019 1:26 PM,Sell Yes,Will Mueller mention "Clinton" in open House hearing on July 24?,Mueller-mention-Clinton-on-7-24,3,$0.99,$2.40,($0.240),$0.570,$2.730,https://www.predictit.org/markets/detail/5709
7/24/2019 1:26 PM,Sell Yes,Will Mueller mention "Clinton" in open House hearing on July 24?,Yes,2,$0.99,$1.66,($0.166),$0.320,$1.814,https://www.predictit.org/markets/detail/5709
7/24/2019 12:16 PM,Buy Yes,Will Mueller mention "Clinton" in open House hearing on July 24?,Yes,3,$0.19,$0.00,$0.000,($0.570),($0.570),https://www.predictit.org/markets/detail/5709
7/24/2019 12:07 PM,Buy Yes,Will Mueller mention "Clinton" in open House hearing on July 24?,Yes,2,$0.16,$0.00,$0.000,($0.320),($0.320),https://www.predictit.org/markets/detail/5709
7/23/2019 9:14 AM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Warren,5,$0.23,$0.73,($0.073),$0.420,$1.077,https://www.predictit.org/markets/detail/5344
7/23/2019 9:10 AM,Buy Yes,What will Harris' RCP average support be at end of day July 31?,120-129,1,$0.37,$0.00,$0.000,($0.370),($0.370),https://www.predictit.org/markets/detail/5647
7/23/2019 8:55 AM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,1,$0.21,$0.00,$0.000,($0.210),($0.210),https://www.predictit.org/markets/detail/5694
7/21/2019 7:27 PM,Sell Yes,Will Mueller mention "impeach" in open House hearing on July 24?,Mueller-mention-impeach-on-7-24,1,$0.54,$0.01,($0.001),$0.530,$0.539,https://www.predictit.org/markets/detail/5686
7/19/2019 3:05 PM,Buy No,How many Democrats will drop out by Aug. 31?,4-,3,$0.52,$0.00,$0.000,($1.560),($1.560),https://www.predictit.org/markets/detail/5694
7/19/2019 2:01 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,5-6,2,$0.28,$0.00,$0.000,($0.560),($0.560),https://www.predictit.org/markets/detail/5694
7/19/2019 2:00 PM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Buttigieg,2,$0.09,($0.02),$0.000,$0.200,$0.180,https://www.predictit.org/markets/detail/5344
7/19/2019 2:00 PM,Sell Yes,Who will win the 2020 New Hampshire Democratic primary?,Buttigieg,3,$0.09,($0.06),$0.000,$0.330,$0.270,https://www.predictit.org/markets/detail/5344
7/19/2019 1:57 PM,Buy Yes,How many Democrats will drop out by Aug. 31?,7-8,1,$0.20,$0.00,$0.000,($0.200),($0.200),https://www.predictit.org/markets/detail/5694
